date,age,manner_of_death,gender,race,state,signs_of_mental_illness,threat_level,flee,body_camera
2015-06-02,26.0,shot,M,B,MA,False,other,Not fleeing,False
2015-06-02,26.0,shot,M,W,TX,True,attack,Not fleeing,False
2015-06-03,18.0,shot,M,H,TX,True,attack,Car,False
2015-06-03,33.0,shot,M,H,TX,False,other,Car,False
2015-06-03,56.0,shot,M,W,NJ,True,attack,Not fleeing,False
2015-06-03,46.0,shot,M,H,CA,False,attack,Car,False
2015-06-03,36.0,shot and Tasered,M,H,NM,False,attack,Not fleeing,False
2015-06-05,50.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-06-05,45.0,shot,F,W,WV,False,other,Car,False
2015-06-06,53.0,shot,M,W,FL,False,attack,Not fleeing,False
2015-06-06,45.0,shot,M,H,CA,False,attack,Foot,False
2015-06-06,42.0,shot,M,W,TX,True,other,Not fleeing,False
2015-06-06,27.0,shot,M,H,CO,False,attack,Car,False
2015-06-06,30.0,shot and Tasered,M,B,CA,False,attack,Not fleeing,True
2015-06-07,36.0,shot,M,W,FL,False,attack,Not fleeing,False
2015-06-07,58.0,shot,M,W,WA,True,attack,Not fleeing,False
2015-06-08,54.0,shot,M,W,IN,True,attack,Not fleeing,False
2015-06-08,30.0,shot,M,H,CA,True,other,Not fleeing,True
2015-06-08,69.0,shot,M,W,AZ,True,attack,Not fleeing,False
2015-06-09,30.0,shot,M,W,OH,False,attack,Not fleeing,False
2015-06-09,45.0,shot,M,W,TX,False,attack,Car,False
2015-06-09,22.0,shot,M,B,OH,False,attack,Not fleeing,False
2015-06-09,28.0,shot,M,W,IA,False,other,Car,False
2015-06-10,19.0,shot,M,B,NY,False,attack,Not fleeing,False
2015-06-11,40.0,shot,M,B,FL,False,attack,Not fleeing,False
2015-06-11,86.0,shot,M,W,TN,True,attack,Not fleeing,False
2015-06-11,46.0,shot,M,B,FL,False,other,Not fleeing,False
2015-06-11,28.0,shot,M,H,TX,True,attack,Not fleeing,False
2015-06-11,22.0,shot,M,H,NJ,True,other,Not fleeing,False
2015-06-12,17.0,shot,F,W,IN,True,attack,Not fleeing,False
2015-06-13,46.0,shot,M,W,IN,False,attack,Not fleeing,False
2015-06-13,35.0,shot,M,B,KY,False,other,Not fleeing,False
2015-06-13,35.0,shot,M,W,TX,True,attack,Not fleeing,False
2015-06-14,28.0,shot,M,H,CA,False,attack,Car,False
2015-06-14,15.0,shot,M,W,FL,True,attack,Not fleeing,False
2015-06-15,22.0,shot,M,B,CA,False,other,Foot,False
2015-06-16,28.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-06-16,31.0,shot,M,N,ND,False,attack,Not fleeing,False
2015-06-17,40.0,shot,F,W,AL,False,attack,Car,False
2015-06-17,48.0,shot,M,W,NM,True,attack,Not fleeing,False
2015-06-18,58.0,shot,M,W,NY,False,attack,Foot,False
2015-06-19,44.0,shot,M,H,MA,True,other,Foot,False
2015-06-19,21.0,shot,M,B,OH,True,attack,Not fleeing,False
2015-06-19,50.0,shot,M,H,CO,False,attack,Not fleeing,False
2015-06-20,23.0,shot,M,B,IL,False,attack,Foot,False
2015-06-21,24.0,shot,M,H,CA,True,other,Not fleeing,False
2015-06-21,49.0,shot,M,W,TX,True,other,Not fleeing,False
2015-06-22,60.0,shot,M,W,NC,False,attack,Foot,False
2015-06-22,35.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-06-22,29.0,shot,M,W,GA,True,attack,Not fleeing,False
2015-06-22,20.0,shot,M,B,PA,False,attack,Car,False
2015-06-23,34.0,shot,M,W,IN,False,other,Car,False
2015-06-23,22.0,shot,M,W,KS,False,attack,Not fleeing,False
2015-06-23,49.0,shot,M,W,TX,True,other,Foot,False
2015-06-23,32.0,shot,M,W,NE,False,attack,Not fleeing,False
2015-06-24,26.0,shot,M,B,VA,False,attack,Not fleeing,True
2015-06-25,41.0,shot,M,B,MD,True,other,Not fleeing,False
2015-06-25,61.0,shot,M,W,CA,False,attack,Not fleeing,False
2015-06-26,49.0,shot,M,W,NY,False,attack,Other,False
2015-06-26,28.0,shot,M,H,TX,False,other,Foot,False
2015-06-27,35.0,shot,M,W,OK,False,attack,Not fleeing,True
2015-06-28,29.0,shot,M,W,OR,False,attack,Not fleeing,False
2015-06-29,51.0,shot,M,W,NY,True,attack,Not fleeing,False
2015-06-30,52.0,shot,M,W,NC,False,attack,Not fleeing,False
2015-07-01,24.0,shot,M,B,OR,False,attack,Foot,False
2015-07-01,32.0,shot,M,W,OR,False,attack,Car,False
2015-07-02,45.0,shot,M,W,MA,True,attack,Not fleeing,False
2015-07-02,60.0,shot,M,A,CA,False,other,Not fleeing,False
2015-07-02,23.0,shot,M,B,FL,False,attack,Foot,False
2015-07-02,59.0,shot,M,W,WV,True,attack,Not fleeing,False
2015-07-03,46.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-07-03,33.0,shot,M,H,NJ,True,attack,Not fleeing,False
2015-07-03,39.0,shot,M,W,FL,False,attack,Not fleeing,False
2015-07-03,27.0,shot and Tasered,M,H,CA,False,attack,Not fleeing,False
2015-07-04,42.0,shot,M,B,OK,False,attack,Foot,False
2015-07-04,37.0,shot,M,W,TN,False,attack,Not fleeing,False
2015-07-04,23.0,shot,M,B,VA,False,attack,Foot,False
2015-07-04,36.0,shot,M,W,NV,False,attack,Not fleeing,False
2015-07-05,19.0,shot,M,W,CA,False,attack,Foot,False
2015-07-05,35.0,shot,M,W,TX,False,attack,Foot,False
2015-07-05,43.0,shot,M,H,CA,False,other,Not fleeing,False
2015-07-05,25.0,shot and Tasered,M,W,TX,True,attack,Not fleeing,False
2015-07-06,20.0,shot,M,W,OK,False,attack,Not fleeing,False
2015-07-06,42.0,shot,M,W,NH,True,other,Not fleeing,True
2015-07-06,29.0,shot,M,B,CA,False,attack,Not fleeing,False
2015-07-06,42.0,shot and Tasered,M,H,CA,False,attack,Car,False
2015-07-06,31.0,shot and Tasered,M,W,CA,True,attack,Other,False
2015-07-07,18.0,shot,M,B,TX,False,attack,Not fleeing,False
2015-07-07,33.0,shot,M,W,AZ,False,other,Not fleeing,False
2015-07-07,59.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-07-07,47.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-07-07,39.0,shot,M,H,TX,True,attack,Not fleeing,False
2015-07-07,37.0,shot,M,B,NJ,False,attack,Foot,False
2015-07-07,35.0,shot,M,W,MO,False,attack,Car,False
2015-07-07,28.0,shot,M,W,KY,False,other,Not fleeing,False
2015-07-08,59.0,shot,M,W,OR,False,attack,Not fleeing,False
2015-07-08,62.0,shot,M,W,NC,False,attack,Car,True
2015-07-09,50.0,shot,M,W,UT,False,attack,Not fleeing,False
2015-07-09,68.0,shot,M,W,AZ,False,attack,Foot,False
2015-07-09,27.0,shot,M,B,IL,False,attack,Foot,False
2015-07-09,17.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-07-09,21.0,shot,M,B,MO,False,other,Not fleeing,False
2015-07-09,38.0,shot and Tasered,M,W,CA,False,attack,Other,False
2015-07-10,54.0,shot,M,W,NV,True,attack,Not fleeing,True
2015-07-10,20.0,shot,M,B,GA,False,attack,Not fleeing,False
2015-07-10,25.0,shot,M,B,IL,False,attack,Not fleeing,False
2015-07-11,31.0,shot,M,W,CA,False,attack,Not fleeing,False
2015-07-12,35.0,shot,M,N,CO,True,other,Foot,False
2015-07-12,60.0,shot,M,W,TX,False,attack,Foot,False
2015-07-12,24.0,shot,M,W,IL,False,attack,Not fleeing,False
2015-07-12,27.0,shot,M,W,WY,False,attack,Not fleeing,False
2015-07-12,36.0,shot and Tasered,M,B,FL,False,attack,Not fleeing,False
2015-07-13,20.0,shot,M,B,GA,False,attack,Not fleeing,False
2015-07-13,24.0,shot,M,W,CA,False,attack,Car,False
2015-07-13,23.0,shot,M,H,MA,False,attack,Not fleeing,False
2015-07-13,41.0,shot and Tasered,M,W,CA,False,other,Not fleeing,False
2015-07-14,20.0,shot,M,B,FL,False,attack,Not fleeing,False
2015-07-14,76.0,shot,M,W,OH,False,attack,Not fleeing,False
2015-07-15,43.0,shot and Tasered,M,W,MI,True,other,Not fleeing,False
2015-07-16,29.0,shot,M,H,WI,True,other,Not fleeing,False
2015-07-16,35.0,shot,M,B,FL,False,attack,Not fleeing,False
2015-07-16,30.0,shot,M,W,KS,False,attack,Other,False
2015-07-16,24.0,shot,M,O,TN,True,attack,Not fleeing,False
2015-07-16,23.0,shot,M,N,WY,False,attack,Not fleeing,False
2015-07-16,29.0,shot,M,W,AL,False,attack,Foot,False
2015-07-16,25.0,shot and Tasered,M,B,CA,True,other,Not fleeing,False
2015-07-17,27.0,shot,M,W,WA,False,other,Foot,False
2015-07-17,50.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-07-17,19.0,shot,M,B,TN,False,attack,Foot,False
2015-07-17,24.0,shot,M,H,TX,False,other,Other,False
2015-07-17,23.0,shot and Tasered,M,B,FL,False,attack,Foot,False
2015-07-18,22.0,shot,M,W,CO,True,attack,Not fleeing,False
2015-07-18,46.0,shot,M,W,AZ,False,attack,Not fleeing,False
2015-07-18,65.0,shot,M,W,KS,False,attack,Not fleeing,False
2015-07-19,43.0,shot,M,B,OH,False,other,Car,True
2015-07-20,35.0,shot,M,W,TX,False,attack,Other,False
2015-07-20,54.0,shot,M,W,CA,False,other,Not fleeing,False
2015-07-21,47.0,shot,M,W,GA,False,other,Not fleeing,False
2015-07-21,24.0,shot,M,W,FL,False,other,Car,False
2015-07-21,35.0,shot,M,W,GA,False,attack,Not fleeing,False
2015-07-22,25.0,shot,M,H,WI,False,attack,Not fleeing,False
2015-07-22,27.0,shot,M,B,PA,False,attack,Not fleeing,False
2015-07-22,26.0,shot and Tasered,M,B,OK,False,other,Other,False
2015-07-23,34.0,shot,M,B,OH,False,attack,Not fleeing,False
2015-07-23,32.0,shot,M,W,SC,False,attack,Not fleeing,False
2015-07-23,47.0,shot,M,W,WY,False,attack,Not fleeing,False
2015-07-23,44.0,shot,F,W,CA,True,attack,Not fleeing,False
2015-07-23,31.0,shot and Tasered,M,W,MN,True,attack,Not fleeing,False
2015-07-24,44.0,shot,M,W,CA,False,attack,Not fleeing,False
2015-07-24,30.0,shot and Tasered,M,W,NC,False,other,Not fleeing,False
2015-07-25,60.0,shot,M,W,LA,True,attack,Car,False
2015-07-25,50.0,shot,M,W,GA,True,attack,Not fleeing,False
2015-07-25,36.0,shot,M,B,NV,False,attack,Not fleeing,False
2015-07-25,59.0,shot,M,B,FL,False,attack,Not fleeing,False
2015-07-26,33.0,shot,M,B,LA,False,attack,Not fleeing,False
2015-07-26,19.0,shot,M,W,SC,False,other,Other,False
2015-07-27,56.0,shot,M,W,SC,False,attack,Not fleeing,False
2015-07-27,45.0,shot,M,W,LA,True,attack,Car,False
2015-07-27,22.0,shot and Tasered,M,W,CO,False,other,Not fleeing,False
2015-07-28,41.0,shot,M,W,AR,False,other,Not fleeing,False
2015-07-29,34.0,shot,M,H,NM,False,undetermined,Foot,False
2015-07-29,53.0,shot,M,W,UT,True,attack,Not fleeing,False
2015-07-30,48.0,shot,M,W,NV,False,attack,Not fleeing,False
2015-07-30,25.0,shot,M,W,CA,False,attack,Car,False
2015-07-30,30.0,shot,M,H,TX,False,attack,Not fleeing,False
2015-07-30,47.0,shot and Tasered,M,H,CA,False,attack,Not fleeing,False
2015-07-31,33.0,shot,M,H,NM,False,attack,Not fleeing,True
2015-07-31,34.0,shot,M,W,NM,False,attack,Not fleeing,False
2015-08-01,52.0,shot,M,W,WV,False,attack,Not fleeing,False
2015-08-01,29.0,shot,M,H,AZ,False,attack,Not fleeing,False
2015-08-02,63.0,shot,M,W,TX,True,other,Not fleeing,False
2015-08-03,49.0,shot,M,B,CA,False,attack,Not fleeing,False
2015-08-03,18.0,shot,M,W,PA,False,attack,Foot,False
2015-08-03,71.0,shot,M,W,VA,False,attack,Not fleeing,False
2015-08-03,35.0,shot,M,W,IN,True,attack,Not fleeing,False
2015-08-04,55.0,shot,M,H,CA,True,other,Not fleeing,False
2015-08-04,31.0,shot,M,B,IL,True,other,Not fleeing,True
2015-08-05,18.0,shot,M,W,KY,False,attack,Not fleeing,False
2015-08-05,51.0,shot,M,W,WI,True,other,Not fleeing,False
2015-08-05,39.0,shot,M,B,HI,False,attack,Not fleeing,False
2015-08-05,20.0,shot,M,B,VA,False,attack,Foot,False
2015-08-05,29.0,shot,M,W,TN,True,attack,Not fleeing,False
2015-08-05,40.0,shot,M,W,WA,False,attack,Not fleeing,False
2015-08-06,42.0,shot,M,H,KY,False,attack,Not fleeing,False
2015-08-06,22.0,shot,M,B,TX,False,attack,Car,False
2015-08-07,19.0,shot,M,B,TX,False,other,Not fleeing,False
2015-08-07,24.0,shot,M,H,NV,True,other,Not fleeing,True
2015-08-07,30.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-08-07,53.0,shot,M,W,MT,False,other,Car,False
2015-08-07,25.0,shot,M,B,NC,False,attack,Not fleeing,False
2015-08-07,28.0,shot,M,B,CA,False,attack,Not fleeing,False
2015-08-08,33.0,shot,M,B,TX,False,attack,Not fleeing,False
2015-08-08,24.0,shot,M,B,SC,False,attack,Car,False
2015-08-08,59.0,shot,M,W,NC,False,attack,Not fleeing,False
2015-08-08,46.0,shot,M,W,WA,False,attack,Not fleeing,False
2015-08-09,15.0,shot,M,B,IN,False,attack,Not fleeing,False
2015-08-09,41.0,shot,M,W,OK,True,attack,Not fleeing,False
2015-08-09,77.0,shot,M,W,PA,True,attack,Not fleeing,False
2015-08-09,22.0,shot,M,H,CA,False,attack,Foot,False
2015-08-10,24.0,shot,M,W,AZ,False,other,Not fleeing,False
2015-08-11,34.0,shot,M,W,ID,False,attack,Not fleeing,False
2015-08-11,48.0,shot and Tasered,M,W,TX,False,other,Not fleeing,False
2015-08-12,24.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-08-12,27.0,shot,M,B,CA,False,attack,Car,True
2015-08-12,27.0,shot,M,H,CA,False,attack,Car,False
2015-08-12,27.0,shot,M,B,OH,False,attack,Car,False
2015-08-12,49.0,shot,M,W,NM,False,undetermined,Car,False
2015-08-12,30.0,shot and Tasered,F,B,CA,False,other,Not fleeing,False
2015-08-14,38.0,shot,M,B,NY,False,attack,Not fleeing,False
2015-08-14,26.0,shot,M,H,TX,False,attack,Not fleeing,False
2015-08-14,30.0,shot,M,B,MD,True,attack,Foot,False
2015-08-14,53.0,shot and Tasered,M,W,CT,False,attack,Car,False
2015-08-15,23.0,shot,M,B,CA,False,attack,Not fleeing,False
2015-08-15,34.0,shot,M,B,CA,True,attack,Not fleeing,False
2015-08-15,30.0,shot,M,W,NV,False,attack,Not fleeing,False
2015-08-15,43.0,shot and Tasered,M,W,IN,False,attack,Not fleeing,False
2015-08-16,29.0,shot,M,H,CA,False,other,Not fleeing,False
2015-08-16,47.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-08-17,35.0,shot,M,B,TX,False,attack,Not fleeing,False
2015-08-17,40.0,shot,M,H,CA,False,other,Foot,False
2015-08-19,18.0,shot,M,B,MO,False,attack,Foot,False
2015-08-19,24.0,shot,M,B,MI,False,attack,Car,False
2015-08-19,29.0,shot,M,W,WA,True,attack,Foot,False
2015-08-19,44.0,shot,M,W,NC,True,attack,Not fleeing,False
2015-08-20,17.0,shot,M,H,CA,True,attack,Not fleeing,False
2015-08-20,19.0,shot,M,W,OH,True,attack,Not fleeing,False
2015-08-20,50.0,shot and Tasered,M,W,AL,True,attack,Not fleeing,False
2015-08-21,57.0,shot,M,W,WA,True,attack,Not fleeing,False
2015-08-21,30.0,shot,M,W,MD,False,attack,Car,False
2015-08-21,38.0,shot,M,W,NC,False,other,Not fleeing,False
2015-08-22,31.0,shot,M,W,MN,False,attack,Not fleeing,False
2015-08-22,29.0,shot,M,W,CA,False,other,Not fleeing,False
2015-08-22,26.0,shot,M,W,KS,False,attack,Car,False
2015-08-22,64.0,shot,M,W,VA,False,other,Not fleeing,False
2015-08-22,39.0,shot and Tasered,M,B,NY,False,attack,Foot,False
2015-08-23,57.0,shot,M,W,NV,False,attack,Not fleeing,False
2015-08-23,36.0,shot,M,W,FL,True,attack,Not fleeing,False
2015-08-23,36.0,shot,M,W,AL,False,attack,Car,False
2015-08-23,21.0,shot,M,W,NJ,False,attack,Not fleeing,False
2015-08-23,53.0,shot,M,B,NC,False,attack,Not fleeing,False
2015-08-25,30.0,shot,M,H,NM,False,attack,Foot,False
2015-08-25,34.0,shot,M,B,PA,False,attack,Not fleeing,False
2015-08-25,53.0,shot,M,W,FL,False,attack,Not fleeing,False
2015-08-25,45.0,shot,M,W,AZ,False,attack,Not fleeing,False
2015-08-25,22.0,shot,M,H,FL,False,attack,Not fleeing,False
2015-08-26,22.0,shot,M,W,TN,True,attack,Not fleeing,False
2015-08-26,46.0,shot,M,W,TN,False,attack,Car,False
2015-08-26,27.0,shot,M,W,UT,True,attack,Not fleeing,False
2015-08-27,30.0,shot,M,B,CA,False,attack,Not fleeing,True
2015-08-27,54.0,shot,M,W,CA,False,other,Not fleeing,True
2015-08-27,29.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-08-27,42.0,shot and Tasered,M,B,TX,False,attack,Not fleeing,False
2015-08-28,41.0,shot,M,H,TX,True,undetermined,Not fleeing,False
2015-08-28,28.0,shot,M,W,UT,True,attack,Not fleeing,True
2015-08-28,61.0,shot,M,B,NY,False,other,Not fleeing,False
2015-08-28,23.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-08-29,25.0,shot,M,B,NV,False,attack,Foot,False
2015-08-29,43.0,shot,M,W,TX,False,other,Not fleeing,False
2015-08-29,29.0,shot,M,H,IL,False,undetermined,Car,False
2015-08-30,20.0,shot,M,W,OK,False,attack,Not fleeing,False
2015-08-30,40.0,shot,M,H,AZ,False,attack,Not fleeing,False
2015-08-31,45.0,shot,M,W,CO,False,attack,Foot,False
2015-09-01,33.0,shot,M,B,WV,False,attack,Foot,False
2015-09-01,76.0,shot,M,W,OH,False,attack,Not fleeing,False
2015-09-01,47.0,shot,M,W,NM,False,attack,Not fleeing,False
2015-09-02,45.0,shot,M,W,AZ,True,attack,Not fleeing,True
2015-09-03,40.0,shot,M,H,CA,True,attack,Not fleeing,True
2015-09-04,37.0,shot,M,W,SD,True,attack,Not fleeing,False
2015-09-04,27.0,shot,M,W,CA,False,attack,Car,False
2015-09-04,36.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-09-04,23.0,shot,M,W,NH,True,other,Not fleeing,False
2015-09-04,49.0,shot and Tasered,M,H,IN,False,attack,Not fleeing,False
2015-09-05,21.0,shot,M,B,NC,True,attack,Not fleeing,False
2015-09-05,32.0,shot,M,H,CA,True,other,Not fleeing,True
2015-09-05,35.0,shot,M,B,VA,False,attack,Not fleeing,False
2015-09-05,27.0,shot,F,B,VA,False,undetermined,Not fleeing,False
2015-09-06,59.0,shot,M,H,FL,False,attack,Car,False
2015-09-06,28.0,shot,M,B,LA,True,attack,Car,False
2015-09-06,45.0,shot,M,W,NM,False,attack,Not fleeing,False
2015-09-07,45.0,shot,M,H,CA,False,other,Foot,True
2015-09-08,19.0,shot,M,N,AK,False,attack,Not fleeing,False
2015-09-09,25.0,shot,M,W,WI,False,attack,Not fleeing,False
2015-09-09,37.0,shot,M,B,MO,True,other,Not fleeing,False
2015-09-09,33.0,shot,M,N,AK,False,attack,Car,False
2015-09-09,59.0,shot,M,A,CA,False,attack,Not fleeing,False
2015-09-10,31.0,shot,M,A,NY,False,attack,Not fleeing,False
2015-09-10,35.0,shot,M,W,CA,True,other,Not fleeing,False
2015-09-10,29.0,shot,M,B,IN,False,attack,Not fleeing,False
2015-09-10,32.0,shot,M,W,CA,False,attack,Foot,False
2015-09-10,41.0,shot,M,H,CA,False,attack,Car,False
2015-09-11,31.0,shot,M,W,PA,False,attack,Not fleeing,False
2015-09-11,44.0,shot,M,W,CO,False,attack,Car,False
2015-09-12,23.0,shot,M,W,AL,False,undetermined,Other,False
2015-09-12,45.0,shot,M,W,TN,False,attack,Not fleeing,False
2015-09-13,39.0,shot,M,W,IA,True,attack,Not fleeing,False
2015-09-13,67.0,shot,M,B,OK,True,attack,Not fleeing,False
2015-09-13,29.0,shot,M,W,TX,False,attack,Car,False
2015-09-14,25.0,shot,M,B,KY,False,attack,Car,False
2015-09-14,28.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-09-15,21.0,shot,M,B,LA,False,attack,Not fleeing,False
2015-09-15,32.0,shot,M,H,CA,False,attack,Not fleeing,True
2015-09-15,51.0,shot,M,H,FL,True,undetermined,Car,False
2015-09-15,39.0,shot,M,H,CA,False,attack,Not fleeing,False
2015-09-15,27.0,shot,M,B,LA,False,other,Not fleeing,False
2015-09-16,31.0,shot,M,W,SD,True,attack,Foot,False
2015-09-17,50.0,shot,M,W,MI,False,attack,Not fleeing,False
2015-09-17,61.0,shot,M,W,KY,False,attack,Not fleeing,False
2015-09-18,32.0,shot,M,W,CA,False,undetermined,Car,False
2015-09-18,47.0,shot,M,W,TN,False,undetermined,Not fleeing,False
2015-09-19,46.0,shot,M,W,LA,False,attack,Car,False
2015-09-19,57.0,shot,M,W,AL,True,attack,Not fleeing,True
2015-09-20,23.0,shot,M,W,VA,False,attack,Not fleeing,True
2015-09-20,56.0,shot,M,W,IN,False,attack,Not fleeing,False
2015-09-21,24.0,shot,M,H,TX,True,attack,Not fleeing,False
2015-09-21,27.0,shot,M,W,CA,False,attack,Not fleeing,False
2015-09-21,23.0,shot,F,W,CA,False,attack,Not fleeing,False
2015-09-21,26.0,shot,M,W,FL,False,attack,Not fleeing,False
2015-09-21,34.0,shot,M,H,FL,False,other,Foot,False
2015-09-21,21.0,shot and Tasered,M,W,TX,False,attack,Not fleeing,False
2015-09-22,32.0,shot,M,B,CA,False,attack,Car,False
2015-09-22,33.0,shot,M,W,FL,True,attack,Not fleeing,False
2015-09-22,55.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-09-22,26.0,shot,M,W,NV,False,attack,Not fleeing,False
2015-09-23,48.0,shot,M,O,UT,False,attack,Not fleeing,False
2015-09-23,35.0,shot,M,W,TX,False,attack,Not fleeing,False
2015-09-23,19.0,shot,M,B,MD,False,other,Foot,False
2015-09-23,45.0,shot,M,W,VA,False,attack,Not fleeing,False
2015-09-23,28.0,shot,M,B,DE,True,undetermined,Not fleeing,False
2015-09-24,42.0,shot,M,H,FL,False,attack,Not fleeing,False
2015-09-24,17.0,shot,M,W,CO,False,attack,Not fleeing,False
2015-09-24,30.0,shot,M,O,MN,True,other,Not fleeing,False
2015-09-25,21.0,shot,M,W,OH,True,undetermined,Other,False
2015-09-25,45.0,shot,M,W,AZ,False,attack,Not fleeing,False
2015-09-25,33.0,shot and Tasered,M,B,IL,False,other,Not fleeing,False
2015-09-26,46.0,shot,M,B,LA,False,attack,Not fleeing,False
2015-09-26,23.0,shot,M,H,NM,False,attack,Not fleeing,False
2015-09-27,37.0,shot,F,H,CA,True,other,Not fleeing,True
2015-09-27,43.0,shot,M,W,GA,False,attack,Not fleeing,False
2015-09-27,40.0,shot,M,H,TX,False,attack,Not fleeing,False
2015-09-28,59.0,shot,M,H,CA,False,attack,Not fleeing,True
2015-09-28,31.0,shot and Tasered,M,B,FL,False,attack,Foot,False
2015-09-29,46.0,shot,M,N,SD,False,attack,Not fleeing,False
2015-09-29,37.0,shot,M,W,MN,False,attack,Not fleeing,False
2015-09-30,28.0,shot,M,B,WV,False,attack,Car,False
2015-10-02,28.0,shot,M,H,AZ,False,attack,Car,False
2015-10-02,55.0,shot,F,W,OR,True,other,Not fleeing,False
2015-10-02,29.0,shot,M,W,TX,False,undetermined,Not fleeing,False
2015-10-02,26.0,shot and Tasered,M,H,CA,False,attack,Not fleeing,False
2015-10-04,45.0,shot,M,W,CA,False,undetermined,Not fleeing,False
2015-10-04,27.0,shot,M,W,AL,True,attack,Foot,False
2015-10-04,31.0,shot,M,B,IL,False,attack,Not fleeing,False
2015-10-05,51.0,shot,M,W,TX,False,attack,Foot,False
2015-10-05,49.0,shot,M,W,NJ,False,attack,Not fleeing,False
2015-10-05,27.0,shot,M,O,OH,False,other,Not fleeing,False
2015-10-05,18.0,shot,M,B,OK,False,attack,Not fleeing,False
2015-10-06,39.0,shot,M,W,CA,True,attack,Not fleeing,False
2015-10-07,46.0,shot,M,H,FL,False,attack,Not fleeing,False
2015-10-09,19.0,shot,M,B,MD,False,other,Not fleeing,False
2015-10-09,62.0,shot,F,W,CA,False,attack,Not fleeing,False
2015-10-10,49.0,shot,M,W,MA,True,attack,Not fleeing,False
2015-10-10,31.0,shot,M,W,CT,False,attack,Not fleeing,False
2015-10-10,38.0,shot,M,W,CA,True,other,Car,False
2015-10-10,40.0,shot,M,W,MI,False,attack,Not fleeing,False
2015-10-10,35.0,shot and Tasered,M,H,IL,False,undetermined,Not fleeing,False
2015-10-11,34.0,shot,M,H,CA,False,undetermined,Other,False
2015-10-11,44.0,shot,M,A,LA,False,attack,Not fleeing,False
2015-10-11,23.0,shot,M,B,SC,False,attack,Not fleeing,False
2015-10-11,43.0,shot,M,H,TX,False,other,Car,False
